frame_idx timestamp u v depth_m u_next v_next
1 0.104228300 181.000 83.000 34.1406 168.476 81.584
1 0.104228300 1157.000 50.000 18.8143 1174.585 47.244
1 0.104228300 421.000 192.000 34.1406 418.793 193.535
1 0.104228300 1006.000 87.000 15.1547 1022.820 84.535
1 0.104228300 1131.000 66.000 19.3536 1146.725 63.870
1 0.104228300 777.000 54.000 34.9254 780.591 53.221
1 0.104228300 892.000 73.000 23.8315 900.328 71.522
1 0.104228300 497.000 167.000 78.9224 497.056 168.225
1 0.104228300 642.000 113.000 61.3841 643.251 113.478
1 0.104228300 613.000 188.000 63.9687 613.882 189.205
1 0.104228300 456.000 148.000 31.4872 454.279 148.807
1 0.104228300 941.000 148.000 14.9680 955.523 147.595
1 0.104228300 1125.000 93.000 20.9553 1144.122 85.260
1 0.104228300 634.000 120.000 63.3023 635.133 120.644
1 0.104228300 844.000 66.000 25.3209 850.795 64.571
1 0.104228300 489.000 113.000 76.9243 488.992 113.666
1 0.104228300 510.000 193.000 47.8506 509.799 194.374
1 0.104228300 248.000 175.000 22.3420 243.250 176.322
1 0.104228300 159.000 152.000 31.4872 151.955 152.967
1 0.104228300 260.000 64.000 47.1087 257.405 64.153
1 0.104228300 396.000 83.000 33.2078 393.484 82.779
1 0.104228300 378.000 74.000 32.4974 375.172 73.649
1 0.104228300 176.000 97.000 18.0864 171.168 97.992
