frame_idx timestamp vx_cam vy_cam vz_cam speed_mps
471 49.089180000 0.05891 -0.18990 8.79617 8.79842
472 49.193280000 0.00843 -0.19810 8.80634 8.80857
473 49.297530000 0.01611 -0.19463 8.81708 8.81924
474 49.407810000 -0.00237 -0.19059 8.83148 8.83354
475 49.505980000 -0.02224 -0.17090 8.82197 8.82365
476 49.610180000 -0.03576 -0.18747 8.83766 8.83972
477 49.714270000 -0.04483 -0.19235 8.84592 8.84813
478 49.818560000 -0.02437 -0.19254 8.82195 8.82408
479 49.922840000 -0.03511 -0.18224 8.81117 8.81312
480 50.026950000 -0.04153 -0.16832 8.80323 8.80494
481 50.131080000 -0.02814 -0.17268 8.79705 8.79879
482 50.235330000 -0.02682 -0.18744 8.80041 8.80244
483 50.339430000 -0.04066 -0.18739 8.74608 8.74819
484 50.443670000 -0.03176 -0.18527 8.70890 8.71093
485 50.547800000 -0.01908 -0.18917 8.65109 8.65318
486 50.652030000 -0.04896 -0.17705 8.55343 8.55540
487 50.756210000 -0.04894 -0.18968 8.51251 8.51476
488 50.860320000 -0.05251 -0.15784 8.41569 8.41734
489 50.964550000 -0.04457 -0.17782 8.32346 8.32548
490 51.068710000 -0.08376 -0.18042 8.19876 8.20117
491 51.172910000 -0.03610 -0.24061 8.00451 8.00821
492 51.277040000 -0.04433 -0.23086 7.84038 7.84390
493 51.382890000 -0.06730 -0.17602 7.68006 7.68237
494 51.485450000 -0.07735 -0.15757 7.54735 7.54939
495 51.589660000 -0.05273 -0.16624 7.36278 7.36485
496 51.693900000 -0.05417 -0.17326 7.20885 7.21114
497 51.798030000 -0.07132 -0.17894 7.00090 7.00355
498 51.902300000 -0.08327 -0.18674 6.77285 6.77593
499 52.006530000 -0.08865 -0.20170 6.51732 6.52105
500 52.110910000 -0.08382 -0.15709 6.26339 6.26592
501 52.215240000 -0.06563 -0.14322 6.02369 6.02575
502 52.319330000 -0.06699 -0.18800 5.76750 5.77095
503 52.423590000 -0.05683 -0.18405 5.54521 5.54856
504 52.527830000 -0.04435 -0.15763 5.29347 5.29601
505 52.632080000 -0.03628 -0.13749 5.09775 5.09974
506 52.736490000 -0.01148 -0.12810 4.92183 4.92351
507 52.840660000 -0.05682 -0.13187 4.77294 4.77510
508 52.944900000 -0.05476 -0.11319 4.64641 4.64811
509 53.049160000 -0.03951 -0.13655 4.56684 4.56906
510 53.154550000 -0.04069 -0.14108 4.51382 4.51621
511 53.257570000 -0.05385 -0.14420 4.49616 4.49880
512 53.361840000 -0.09017 -0.11566 4.46337 4.46577
513 53.465960000 -0.16061 -0.10940 4.37876 4.38307
514 53.570100000 -0.20880 -0.10442 4.32515 4.33145
515 53.674060000 -0.30415 -0.09301 4.17826 4.19035
516 53.777930000 -0.30285 -0.08053 4.22389 4.23550
517 53.881970000 -0.31805 -0.07591 4.18799 4.20074
518 53.985990000 -0.44309 -0.08751 4.04954 4.07465
519 54.089790000 -0.37920 -0.11413 4.11897 4.13796
520 54.193810000 -0.58332 -0.11320 3.93709 3.98168
521 54.297670000 -0.47935 -0.13294 4.02094 4.05159
522 54.401580000 -0.49611 -0.13104 3.97606 4.00904
523 54.505550000 -0.72846 -0.07736 3.79892 3.86891
524 54.609440000 -0.47887 -0.09888 3.95210 3.98223
525 54.713450000 -0.76722 -0.08848 3.77193 3.85019
526 54.817300000 -0.47287 -0.15799 3.86975 3.90173
527 54.921310000 -0.47477 -0.15109 3.83770 3.86990
528 55.025330000 -0.83434 -0.14355 3.68557 3.78155
529 55.129370000 -0.53878 -0.15490 3.74075 3.78252
530 55.233280000 -0.91862 -0.13017 3.60627 3.72370
531 55.337310000 -0.54620 -0.11255 3.65543 3.69773
532 55.441330000 -0.51505 -0.11276 3.61986 3.65805
533 55.545500000 -0.89977 -0.09025 3.58484 3.69714
534 55.649410000 -0.44999 -0.08476 3.58692 3.61603
535 55.753570000 -0.90416 -0.08983 3.59693 3.70992
536 55.857760000 -0.52053 -0.10698 3.52240 3.56226
537 55.961860000 -0.49712 -0.10379 3.51194 3.54847
538 56.066000000 -0.89482 -0.09661 3.55785 3.66992
539 56.170220000 -0.63094 -0.10932 3.40290 3.46263
540 56.274310000 -0.97685 -0.10519 3.51839 3.65300
541 56.378550000 -0.58608 -0.07042 3.41732 3.46793
542 56.482840000 -0.79770 -0.09022 3.61293 3.70104
543 56.587120000 -0.53454 -0.07367 3.51278 3.55398
544 56.691300000 -0.53981 -0.06738 3.54610 3.58758
545 56.795690000 -0.64188 -0.07112 3.69576 3.75176
546 56.900200000 -0.35616 -0.02916 3.64767 3.66513
547 57.004560000 -0.31105 0.01798 3.80005 3.81280
548 57.109200000 -0.25139 0.00147 3.86223 3.87041
549 57.213710000 -0.41322 -0.02724 3.98735 4.00880
550 57.318320000 -0.35958 -0.04952 4.07837 4.09449
551 57.422830000 -0.34375 -0.07495 4.23073 4.24533
552 57.527320000 -0.19106 -0.09083 4.33671 4.34187
553 57.631790000 -0.12401 -0.07476 4.45891 4.46126
554 57.736570000 -0.18321 -0.02558 4.64328 4.64697
555 57.840730000 -0.16206 0.00504 4.83067 4.83339
556 57.945060000 -0.24774 -0.02323 5.06664 5.07275
557 58.049450000 -0.30485 -0.06886 5.25692 5.26620
558 58.153820000 -0.32831 -0.08875 5.43090 5.44154
559 58.258220000 -0.23121 -0.06755 5.59772 5.60290
560 58.362580000 -0.16643 -0.04695 5.76264 5.76524
561 58.467090000 -0.12208 -0.05044 5.95186 5.95332
562 58.571560000 -0.10538 -0.05436 6.13392 6.13507
563 58.676060000 -0.09870 -0.07606 6.28868 6.28992
564 58.780440000 -0.11102 -0.08265 6.49788 6.49935
565 58.884940000 -0.09037 -0.08081 6.64928 6.65039
566 58.989420000 -0.03424 -0.07404 6.82317 6.82365
567 59.093910000 -0.01599 -0.07763 6.99725 6.99770
568 59.198420000 0.05758 -0.07781 7.16897 7.16962
569 59.302920000 0.04430 -0.08837 7.33573 7.33639
570 59.407510000 0.05800 -0.08124 7.49638 7.49705
571 59.512300000 0.06128 -0.08417 7.68954 7.69024
572 59.616490000 0.09037 -0.10706 7.83624 7.83749
573 59.720720000 0.11658 -0.11385 8.00971 8.01136
574 59.824920000 0.11983 -0.10588 8.16652 8.16808
575 59.929310000 0.13138 -0.11654 8.28516 8.28702
576 60.033570000 0.13706 -0.14106 8.37350 8.37581
577 60.137820000 0.11979 -0.14636 8.39711 8.39924
578 60.242110000 0.10322 -0.14381 8.45518 8.45703
579 60.346310000 0.07390 -0.15196 8.45096 8.45265
580 60.450550000 0.06162 -0.16326 8.46046 8.46226
581 60.554790000 0.03913 -0.16242 8.47463 8.47628
582 60.658910000 0.00211 -0.15613 8.47881 8.48025
583 60.763240000 -0.03156 -0.16687 8.55423 8.55592
584 60.867330000 -0.03575 -0.17314 8.55343 8.55526
585 60.971470000 -0.06392 -0.16272 8.58826 8.59004
586 61.075690000 -0.05331 -0.16394 8.60428 8.60601
587 61.179820000 -0.04879 -0.16596 8.61465 8.61639
588 61.284050000 -0.02497 -0.18389 8.64222 8.64421
589 61.388180000 -0.02443 -0.19274 8.62663 8.62882
590 61.492290000 -0.05284 -0.18743 8.61718 8.61938
591 61.596570000 -0.05706 -0.18879 8.62200 8.62426
592 61.700910000 -0.00790 -0.20399 8.59451 8.59693
593 61.805110000 -0.00936 -0.18721 8.59362 8.59567
594 61.909070000 -0.03935 -0.14273 8.61492 8.61619
595 62.013230000 -0.02489 -0.15230 8.66130 8.66267
596 62.117440000 -0.01738 -0.15571 8.62152 8.62295
597 62.221590000 -0.01830 -0.17943 8.61499 8.61687
598 62.325700000 -0.02034 -0.17749 8.61493 8.61678
599 62.429920000 -0.01396 -0.17125 8.61269 8.61441
600 62.534220000 -0.00584 -0.17628 8.61709 8.61890
601 62.638450000 -0.00064 -0.18602 8.58894 8.59095
602 62.742660000 0.01130 -0.19232 8.58003 8.58219
603 62.849550000 0.01554 -0.20697 8.54436 8.54688
604 62.951190000 0.01989 -0.19751 8.51966 8.52197
605 63.055520000 -0.00357 -0.18020 8.49801 8.49992
606 63.159760000 0.01643 -0.20104 8.47102 8.47342
607 63.263940000 -0.00262 -0.20333 8.48520 8.48764
608 63.368170000 0.00193 -0.19434 8.45644 8.45867
609 63.472300000 0.01132 -0.19572 8.43522 8.43750
610 63.576570000 0.00538 -0.19550 8.43227 8.43453
611 63.680820000 0.00710 -0.20896 8.38197 8.38458
612 63.785050000 0.00401 -0.21138 8.41325 8.41591
613 63.889570000 0.01651 -0.20114 8.38938 8.39181
614 63.993600000 0.02533 -0.19862 8.40263 8.40501
615 64.097830000 0.00487 -0.18065 8.43782 8.43975
616 64.202080000 0.00095 -0.17658 8.47451 8.47635
617 64.306310000 0.03520 -0.18695 8.51510 8.51722
618 64.410540000 0.03172 -0.18763 8.53889 8.54101
619 64.515140000 0.02144 -0.19486 8.58312 8.58536
620 64.619620000 0.02117 -0.17807 8.59664 8.59851
621 64.723370000 0.07457 -0.18527 8.67331 8.67561
622 64.827560000 0.08365 -0.18673 8.71055 8.71295
623 64.931710000 0.00774 -0.23988 8.71580 8.71911
624 65.035920000 -0.00088 -0.20225 8.73452 8.73686
625 65.140170000 0.06400 -0.17530 8.74776 8.74975
626 65.244430000 -0.02561 -0.16119 8.83745 8.83896
627 65.349010000 -0.05917 -0.16306 8.89422 8.89591
628 65.453010000 -0.01786 -0.17415 8.91919 8.92091
629 65.557260000 -0.01164 -0.18119 8.96426 8.96610
630 65.661320000 -0.01085 -0.20094 8.98770 8.98995
631 65.765550000 -0.05110 -0.19228 9.05101 9.05320
632 65.870560000 -0.06683 -0.17767 9.08030 9.08228
633 65.973960000 -0.05552 -0.17749 9.12782 9.12971
634 66.078070000 -0.05385 -0.19618 9.16673 9.16898
635 66.182330000 -0.08769 -0.20212 9.18453 9.18717
636 66.286540000 -0.06485 -0.21216 9.24292 9.24558
637 66.390840000 -0.05404 -0.19494 9.24566 9.24787
638 66.495070000 -0.06061 -0.16357 9.29968 9.30132
639 66.599380000 -0.01952 -0.14773 9.35620 9.35739
640 66.703570000 0.00715 -0.15553 9.40237 9.40366
641 66.807680000 -0.01162 -0.15691 9.42968 9.43099
642 66.911930000 -0.03006 -0.16083 9.47859 9.48000
643 67.017940000 -0.03925 -0.18893 9.45149 9.45346
644 67.120480000 -0.05163 -0.19739 9.41409 9.41630
645 67.224690000 -0.06654 -0.19742 9.40929 9.41160
646 67.328970000 -0.06221 -0.18843 9.38750 9.38959
647 67.433190000 -0.04848 -0.20047 9.36537 9.36764
648 67.537490000 -0.06428 -0.19551 9.35442 9.35669
649 67.641720000 -0.05373 -0.18825 9.33586 9.33791
650 67.745940000 -0.06324 -0.17747 9.36659 9.36848
651 67.850040000 -0.08551 -0.17058 9.35271 9.35466
652 67.954300000 -0.06134 -0.15446 9.36033 9.36181
653 68.058600000 -0.05861 -0.18293 9.35358 9.35556
654 68.162850000 -0.05642 -0.18528 9.35618 9.35819
655 68.266970000 -0.04820 -0.17093 9.36457 9.36626
656 68.371230000 -0.03177 -0.19817 9.34248 9.34463
657 68.475450000 -0.03385 -0.19944 9.35413 9.35632
658 68.579550000 -0.02704 -0.20117 9.36079 9.36299
659 68.683820000 -0.03865 -0.19889 9.35345 9.35565
660 68.787950000 -0.04099 -0.22558 9.35693 9.35974
661 68.892240000 -0.06291 -0.17471 9.35028 9.35212
662 68.996320000 -0.05028 -0.16912 9.35094 9.35260
663 69.100450000 -0.05621 -0.17476 9.38177 9.38357
664 69.204680000 -0.02915 -0.19588 9.34373 9.34583
665 69.308840000 -0.05647 -0.23195 9.35877 9.36182
666 69.413100000 -0.05091 -0.21248 9.32247 9.32503
667 69.517240000 -0.05193 -0.20293 9.33968 9.34203
668 69.621360000 -0.05925 -0.21029 9.32249 9.32505
669 69.725600000 -0.08969 -0.20552 9.34022 9.34292
670 69.829670000 -0.06688 -0.22004 9.28169 9.28454
671 69.933920000 -0.08121 -0.18861 9.28223 9.28450
672 70.038070000 -0.07516 -0.17634 9.27932 9.28130
673 70.142350000 -0.05106 -0.16226 9.29555 9.29711
674 70.246450000 -0.00030 -0.17365 9.35462 9.35623
675 70.350780000 0.02802 -0.18588 9.31658 9.31847
676 70.454920000 0.01342 -0.19072 9.31504 9.31700
677 70.559170000 0.02135 -0.18607 9.30827 9.31016
678 70.663330000 0.02357 -0.18891 9.29377 9.29572
679 70.767540000 -0.01796 -0.19562 9.32791 9.32997
680 70.871920000 -0.02297 -0.18264 9.31515 9.31697
681 70.976260000 -0.01496 -0.19643 9.29646 9.29855
682 71.082350000 -0.00423 -0.18609 9.30066 9.30253
683 71.184470000 -0.02023 -0.16907 9.31067 9.31222
684 71.288550000 0.00629 -0.20095 9.35949 9.36165
685 71.392800000 -0.00667 -0.19708 9.37620 9.37828
686 71.496920000 0.03849 -0.20726 9.39519 9.39755
687 71.601510000 0.01348 -0.19330 9.37311 9.37511
688 71.705330000 0.00510 -0.18879 9.36027 9.36217
689 71.809460000 0.00508 -0.16789 9.41439 9.41589
690 71.913580000 0.02615 -0.16596 9.44122 9.44271
691 72.017800000 -0.02805 -0.18541 9.45842 9.46028
692 72.121920000 -0.01150 -0.22306 9.42357 9.42622
693 72.226050000 0.01132 -0.24897 9.39471 9.39802
694 72.330290000 0.02782 -0.22278 9.37722 9.37991
695 72.434620000 0.03508 -0.18120 9.42456 9.42637
696 72.538690000 -0.00485 -0.16924 9.49307 9.49458
697 72.642980000 -0.01178 -0.19688 9.52218 9.52422
698 72.747080000 -0.00954 -0.22104 9.51982 9.52239
699 72.851340000 -0.02646 -0.19342 9.49542 9.49742
700 72.955480000 -0.03987 -0.20819 9.50660 9.50896
701 73.059560000 -0.01324 -0.21492 9.52663 9.52906
702 73.163840000 -0.02701 -0.21233 9.53638 9.53878
703 73.267990000 -0.02212 -0.22925 9.55574 9.55852
704 73.372080000 -0.03048 -0.24404 9.53180 9.53498
705 73.476280000 -0.03304 -0.21419 9.55260 9.55506
706 73.580420000 -0.03184 -0.21797 9.57653 9.57907
707 73.684600000 -0.05471 -0.22253 9.58457 9.58731
708 73.788870000 -0.03793 -0.20413 9.61837 9.62061
709 73.892960000 -0.04360 -0.19572 9.64185 9.64394
710 73.997240000 -0.05481 -0.23751 9.65532 9.65840
711 74.101330000 -0.05849 -0.24223 9.63767 9.64089
712 74.205580000 -0.03720 -0.23120 9.62330 9.62615
713 74.309810000 -0.03170 -0.22544 9.64614 9.64882
714 74.414060000 -0.05146 -0.23717 9.64516 9.64821
715 74.518190000 -0.02625 -0.21563 9.63864 9.64108
716 74.622500000 -0.01875 -0.21228 9.63107 9.63342
717 74.726710000 -0.02769 -0.22736 9.62954 9.63226
718 74.830870000 -0.02792 -0.24311 9.60561 9.60873
719 74.935080000 -0.02272 -0.24370 9.56767 9.57080
720 75.039180000 -0.03103 -0.24773 9.55643 9.55969
721 75.143430000 -0.04133 -0.22074 9.51708 9.51973
722 75.247560000 -0.01518 -0.25150 9.52849 9.53182
723 75.351710000 -0.04215 -0.25493 9.45310 9.45663
724 75.456060000 -0.01555 -0.24118 9.40359 9.40670
725 75.560080000 -0.03905 -0.21043 9.39519 9.39763
726 75.664210000 -0.03584 -0.20080 9.37759 9.37981
727 75.768340000 -0.04947 -0.21382 9.42037 9.42292
728 75.872440000 -0.01470 -0.24310 9.34606 9.34923
729 75.976580000 -0.02420 -0.25569 9.29093 9.29448
730 76.080700000 -0.03890 -0.25237 9.23965 9.24317
731 76.185000000 -0.04288 -0.20324 9.22446 9.22680
732 76.289060000 -0.04895 -0.18403 9.21170 9.21366
733 76.393300000 -0.06378 -0.18551 9.20674 9.20883
734 76.497460000 -0.06159 -0.19479 9.15126 9.15354
735 76.601900000 -0.06898 -0.18755 9.10599 9.10818
736 76.706270000 -0.06595 -0.18967 9.02213 9.02436
737 76.810120000 -0.07540 -0.17845 8.98340 8.98549
738 76.914470000 -0.07519 -0.18908 8.91915 8.92148
739 77.018320000 -0.08192 -0.18139 8.81550 8.81774
740 77.122590000 -0.07210 -0.19174 8.70332 8.70573
741 77.226680000 -0.07397 -0.19312 8.66215 8.66462
742 77.330800000 -0.07875 -0.18163 8.58199 8.58428
743 77.436110000 -0.08043 -0.16769 8.51990 8.52193
744 77.539210000 -0.07122 -0.17703 8.44510 8.44726
745 77.643330000 -0.06648 -0.16698 8.36091 8.36284
746 77.747630000 -0.06202 -0.17859 8.28389 8.28605
747 77.851700000 -0.07680 -0.16960 8.16188 8.16400
748 77.955810000 -0.08906 -0.15795 8.05013 8.05217
749 78.060100000 -0.10731 -0.17133 7.89452 7.89710
750 78.164320000 -0.09959 -0.17272 7.74770 7.75026
751 78.268580000 -0.09443 -0.16833 7.58167 7.58413
752 78.372790000 -0.08336 -0.16551 7.44949 7.45179
753 78.477150000 -0.04425 -0.17124 7.33056 7.33269
754 78.581420000 -0.03254 -0.16882 7.24311 7.24515
755 78.685710000 -0.01030 -0.17200 7.16896 7.17103
756 78.789980000 0.00875 -0.17107 7.09458 7.09665
757 78.894170000 -0.00439 -0.14939 7.03338 7.03497
758 78.998610000 -0.00339 -0.14479 6.97113 6.97263
759 79.102740000 -0.00278 -0.14211 6.91059 6.91205
760 79.207090000 0.02207 -0.12498 6.86882 6.86999
761 79.311290000 0.00863 -0.13786 6.79977 6.80117
762 79.415550000 -0.01081 -0.15313 6.70015 6.70191
763 79.521320000 -0.00547 -0.15622 6.59588 6.59773
764 79.624080000 -0.00896 -0.14218 6.51404 6.51560
765 79.728360000 -0.01494 -0.14051 6.43810 6.43965
766 79.832620000 0.00079 -0.15316 6.34535 6.34720
767 79.936810000 0.02766 -0.16571 6.23417 6.23643
768 80.041060000 0.02677 -0.15758 6.10068 6.10277
769 80.145310000 0.04103 -0.16884 5.96754 5.97007
770 80.249580000 0.02558 -0.15911 5.81903 5.82127
771 80.353800000 0.05930 -0.14122 5.65927 5.66134
772 80.458240000 0.08195 -0.14200 5.48328 5.48573
773 80.562510000 0.10114 -0.16326 5.33360 5.33705
774 80.666690000 0.06670 -0.15025 5.17646 5.17907
775 80.770930000 0.08000 -0.16082 5.03608 5.03929
776 80.875410000 0.08178 -0.15214 4.88745 4.89050
777 80.979570000 0.13819 -0.13833 4.74729 4.75132
778 81.083960000 0.12759 -0.12792 4.64391 4.64742
779 81.188180000 0.15083 -0.13472 4.51639 4.52092
780 81.292550000 0.12374 -0.13360 4.39785 4.40162
781 81.396840000 0.15465 -0.13897 4.28399 4.28904
782 81.501230000 0.18762 -0.10016 4.16142 4.16685
783 81.605650000 0.19400 -0.08498 4.03654 4.04209
784 81.709820000 0.22810 -0.09326 3.91287 3.92062
785 81.814250000 0.18812 -0.10587 3.83224 3.83832
786 81.918580000 0.21975 -0.09916 3.72299 3.73079
787 82.022820000 0.20684 -0.10292 3.61034 3.61773
788 82.127190000 0.30727 -0.10906 3.45727 3.47261
789 82.231550000 0.35426 -0.12012 3.33499 3.35590
790 82.336010000 0.31922 -0.09392 3.26060 3.27754
791 82.440360000 0.34029 -0.07799 3.25791 3.27656
792 82.544740000 0.27465 -0.06579 3.24106 3.25334
793 82.649060000 0.35107 -0.04555 3.25279 3.27199
794 82.757770000 0.42459 -0.04477 3.27186 3.29960
795 82.857880000 0.43145 -0.06378 3.24611 3.27528
796 82.962170000 0.38856 -0.09491 3.16675 3.19191
797 83.066680000 0.50140 -0.13125 3.14170 3.18416
798 83.171270000 0.55912 -0.17247 3.11298 3.16749
799 83.275720000 0.42105 -0.13031 3.00762 3.03974
800 83.380020000 0.55369 -0.13256 3.08203 3.13418
801 83.484740000 0.39289 -0.06679 3.03519 3.06124
802 83.588800000 0.50882 -0.06703 3.22855 3.26909
803 83.693230000 0.43222 -0.00938 3.23354 3.26232
804 83.797550000 0.63835 -0.02286 3.46602 3.52439
805 83.901950000 0.67440 -0.05901 3.55831 3.62213
806 84.006450000 0.49718 -0.08740 3.52445 3.56042
807 84.110770000 0.56758 -0.08043 3.72786 3.77167
808 84.215120000 0.47751 -0.09181 3.70412 3.73590
809 84.319310000 0.58434 -0.11558 3.93517 3.98000
810 84.423690000 0.46436 -0.10986 3.91408 3.94306
811 84.527960000 0.51600 -0.09142 4.16303 4.19589
812 84.632280000 0.42451 -0.06316 4.21640 4.23819
813 84.737260000 0.47929 -0.04292 4.53867 4.56411
814 84.840760000 0.46706 -0.05608 4.73449 4.75780
815 84.944930000 0.46581 -0.09954 4.78433 4.80798
816 85.051210000 0.51846 -0.08821 5.04921 5.07653
817 85.154250000 0.41605 -0.11133 5.07150 5.08976
818 85.257700000 0.42182 -0.06427 5.37413 5.39105
819 85.361980000 0.41721 -0.01526 5.50008 5.51590
820 85.466110000 0.37049 -0.02843 5.59622 5.60855
821 85.570070000 0.34596 -0.06080 5.85896 5.86948
822 85.674100000 0.27273 -0.07381 5.93244 5.93916
823 85.778090000 0.24721 -0.09604 6.16676 6.17246
824 85.881970000 0.19492 -0.08955 6.29043 6.29408
825 85.985830000 0.15658 -0.07683 6.43266 6.43503
826 86.089690000 0.11788 -0.09476 6.61776 6.61949
827 86.193550000 0.08604 -0.10831 6.75703 6.75845
828 86.297530000 0.07156 -0.12181 6.90552 6.90697
829 86.401450000 0.04489 -0.10098 7.02720 7.02807
830 86.505090000 -0.00959 -0.08412 7.16181 7.16231
831 86.608970000 -0.05722 -0.09053 7.32921 7.33000
832 86.712810000 -0.07451 -0.11608 7.45844 7.45972
833 86.816720000 -0.01009 -0.14276 7.56379 7.56514
834 86.920680000 0.02405 -0.15270 7.61295 7.61452
835 87.024550000 -0.01873 -0.11545 7.67162 7.67251
836 87.128650000 0.00025 -0.08730 7.71163 7.71213
837 87.232860000 0.01259 -0.08624 7.79479 7.79527
838 87.336860000 0.01150 -0.14926 7.80671 7.80814
839 87.440900000 -0.03291 -0.17140 7.80212 7.80407
840 87.544840000 0.02153 -0.17845 7.78675 7.78882
841 87.648940000 -0.00254 -0.16668 7.79141 7.79319
842 87.753060000 0.01151 -0.12705 7.85664 7.85768
843 87.857180000 0.00211 -0.11828 7.90278 7.90367
844 87.961420000 0.01380 -0.13148 7.94737 7.94847
845 88.065680000 0.02752 -0.13904 7.94496 7.94623
846 88.169700000 -0.00259 -0.14908 7.92869 7.93009
847 88.273850000 0.00542 -0.16380 7.92754 7.92923
848 88.377940000 0.03627 -0.19075 7.90083 7.90321
849 88.482060000 0.04485 -0.21673 7.89385 7.89696
850 88.586360000 -0.00712 -0.21017 7.87332 7.87613
851 88.690450000 0.00675 -0.24141 7.82021 7.82394
852 88.794690000 0.01399 -0.20964 7.80836 7.81118
853 88.898830000 -0.00316 -0.21176 7.78233 7.78521
854 89.003140000 -0.02720 -0.19186 7.73782 7.74025
855 89.107430000 -0.00502 -0.22408 7.69439 7.69765
856 89.211590000 0.00756 -0.22606 7.62194 7.62530
857 89.315720000 -0.00269 -0.17865 7.58860 7.59071
858 89.419930000 -0.02422 -0.17663 7.50573 7.50785
859 89.524190000 -0.00592 -0.19247 7.41790 7.42040
860 89.628430000 0.02818 -0.20142 7.27212 7.27496
861 89.732690000 0.01667 -0.20571 7.12267 7.12566
862 89.836930000 -0.01263 -0.20418 6.93294 6.93596
863 89.941180000 -0.03513 -0.19797 6.76058 6.76357
864 90.045560000 -0.04234 -0.15830 6.61987 6.62190
865 90.149600000 -0.01222 -0.14325 6.41994 6.42155
866 90.253860000 -0.01581 -0.16221 6.28247 6.28458
867 90.357970000 -0.04406 -0.17908 6.09116 6.09395
868 90.462220000 -0.03969 -0.19627 5.85161 5.85504
869 90.566320000 -0.02788 -0.18633 5.65382 5.65696
870 90.670570000 -0.02976 -0.14761 5.44626 5.44834
871 90.774680000 -0.03505 -0.14554 5.25830 5.26043
872 90.879050000 -0.01740 -0.13344 5.06064 5.06243
873 90.983300000 -0.01281 -0.13893 4.86410 4.86610
874 91.087510000 0.00434 -0.13749 4.65384 4.65587
875 91.191720000 0.03976 -0.11943 4.45122 4.45300
876 91.296000000 0.05529 -0.09742 4.31895 4.32041
877 91.400350000 0.09118 -0.08658 4.24495 4.24681
878 91.504730000 0.12437 -0.09970 4.20509 4.20811
879 91.609100000 0.15296 -0.13249 4.19616 4.20103
880 91.713820000 0.18950 -0.13051 4.15427 4.16064
881 91.817860000 0.25793 -0.12595 4.14668 4.15660
882 91.922450000 0.25603 -0.14194 4.02470 4.03533
883 92.026880000 0.23471 -0.12534 4.01587 4.02468
884 92.131240000 0.25798 -0.10732 4.00976 4.01948
885 92.235900000 0.33172 -0.06639 3.86574 3.88051
886 92.340330000 0.37846 -0.07604 3.95973 3.97851
887 92.444850000 0.46934 -0.05927 3.77565 3.80517
888 92.549480000 0.51190 -0.05503 3.87646 3.91050
889 92.654030000 0.52807 -0.03131 3.66762 3.70557
890 92.758490000 0.50612 -0.09632 3.83544 3.86989
891 92.862950000 0.53778 -0.10923 3.62071 3.66206
892 92.968320000 0.42975 -0.13180 3.70886 3.73600
893 93.072030000 0.46710 -0.10783 3.48578 3.51859
894 93.176360000 0.37300 -0.05993 3.63955 3.65910
895 93.280830000 0.44450 0.02038 3.68310 3.70988
896 93.385200000 0.63376 0.02708 3.53261 3.58911
897 93.489710000 0.54031 0.03304 3.77055 3.80920
898 93.594110000 0.63692 0.00384 3.56563 3.62207
899 93.698450000 0.27108 0.04145 3.83504 3.84484
900 93.802820000 0.33181 -0.09561 3.70645 3.72250
901 93.907230000 0.26787 -0.08891 3.93362 3.94373
902 94.011550000 0.46253 -0.06697 3.95382 3.98135
903 94.115820000 0.79922 0.01814 3.75858 3.84266
904 94.220100000 0.54053 0.05154 4.04132 4.07764
905 94.324500000 0.61334 0.01397 3.99631 4.04313
906 94.428710000 0.26941 0.00609 4.29717 4.30561
907 94.533080000 0.47989 -0.05515 4.35758 4.38428
908 94.639870000 0.40136 -0.11574 4.52944 4.54866
909 94.741610000 0.41178 -0.08789 4.65416 4.67317
910 94.845720000 0.60379 -0.03744 4.67300 4.71200
911 94.949970000 0.40664 0.01714 4.86821 4.88519
912 95.054000000 0.41543 0.01539 5.00224 5.01949
913 95.158090000 0.26145 0.00136 5.20500 5.21156
914 95.262120000 0.26024 -0.05639 5.42383 5.43036
915 95.365960000 0.27975 -0.07213 5.50375 5.51133
916 95.469850000 0.21487 -0.07165 5.65572 5.66025
917 95.573810000 0.23233 -0.07011 5.75886 5.76397
918 95.677890000 0.24460 -0.04603 5.90306 5.90831
919 95.781890000 0.27357 -0.02733 6.11317 6.11935
920 95.885910000 0.20837 -0.04022 6.26384 6.26743
921 95.989690000 0.10227 -0.09282 6.45370 6.45518
922 96.093730000 0.07916 -0.15765 6.59152 6.59388
923 96.197610000 0.11254 -0.14948 6.72435 6.72695
924 96.301480000 0.13601 -0.08600 6.84372 6.84562
925 96.405440000 0.12396 -0.05577 6.99110 6.99242
926 96.509210000 0.03401 -0.06883 7.17020 7.17061
927 96.613110000 -0.05058 -0.08032 7.35705 7.35766
928 96.717080000 -0.04221 -0.08266 7.50632 7.50689
929 96.820940000 -0.04738 -0.07633 7.62151 7.62204
930 96.924880000 0.00392 -0.07319 7.67085 7.67120
931 97.028860000 -0.05674 -0.06465 7.78069 7.78116
932 97.132730000 -0.04184 -0.13126 7.75662 7.75784
933 97.237470000 -0.10497 -0.13565 7.79702 7.79890
934 97.340580000 -0.06759 -0.12545 7.73768 7.73899
935 97.444500000 -0.06444 -0.10772 7.75127 7.75229
936 97.548460000 -0.06338 -0.10342 7.77588 7.77683
937 97.652490000 -0.09490 -0.12638 7.77409 7.77569
938 97.756480000 -0.12258 -0.18169 7.81831 7.82139
939 97.860460000 -0.11520 -0.16053 7.79894 7.80144
940 97.964520000 -0.14197 -0.14987 7.84798 7.85069
941 98.068570000 -0.12576 -0.11548 7.91103 7.91287
942 98.173950000 -0.19355 -0.16225 7.90074 7.90477
