frame_idx timestamp u v depth_m u_next v_next
3 0.311605500 656.000 214.000 27.3376 622.127 217.750
3 0.311605500 722.000 238.000 16.7434 691.854 244.509
3 0.311605500 471.000 188.000 30.2858 429.910 190.543
3 0.311605500 689.000 234.000 16.6981 658.364 240.460
3 0.311605500 1168.000 205.000 35.1040 1136.862 208.539
3 0.311605500 704.000 241.000 16.5195 673.142 247.677
3 0.311605500 489.000 187.000 31.2036 449.177 189.074
3 0.311605500 419.000 166.000 75.3452 378.142 167.390
3 0.311605500 743.000 296.000 9.2351 747.453 298.651
3 0.311605500 732.000 251.000 13.9151 708.359 258.160
3 0.311605500 756.000 167.000 76.2754 724.062 169.318
3 0.311605500 718.000 310.000 8.5929 716.289 309.900
3 0.311605500 394.000 349.000 6.3892 404.362 348.135
3 0.311605500 767.000 244.000 15.4073 743.051 250.256
3 0.311605500 616.000 213.000 27.5817 580.641 216.782
3 0.311605500 643.000 358.000 6.3367 633.999 370.296
3 0.311605500 728.000 205.000 28.4715 701.456 208.077
3 0.311605500 832.000 272.000 11.7013 814.870 283.809
3 0.311605500 154.000 11.000 62.4072 97.330 3.134
3 0.311605500 381.000 310.000 8.2158 406.706 303.263
3 0.311605500 1063.000 299.000 9.9973 1064.545 297.663
3 0.311605500 1159.000 36.000 76.2754 1115.328 41.853
3 0.311605500 425.000 188.000 29.8469 380.918 190.286
3 0.311605500 848.000 192.000 27.5817 885.971 194.761
3 0.311605500 687.000 207.000 27.8302 656.933 210.480
