frame_idx,timestamp,vx_cam,vy_cam,vz_cam,speed_mps
479,49.654110000,0.10436,-0.51369,24.99416,24.99965
480,49.757560000,0.10966,-0.36691,25.05667,25.05960
481,49.861160000,0.10519,-0.29865,25.08488,25.08688
482,49.964780000,0.12460,-0.37479,25.04922,25.05233
483,50.068530000,0.12359,-0.40236,24.96393,24.96748
484,50.172010000,0.15160,-0.40816,25.06694,25.07072
485,50.275650000,0.13368,-0.40981,25.03270,25.03641
486,50.379370000,0.13477,-0.42170,25.04030,25.04421
487,50.483000000,0.11675,-0.43333,25.07292,25.07693
488,50.586610000,0.14601,-0.45608,25.05142,25.05600
489,50.690230000,0.15692,-0.40450,25.08223,25.08598
490,50.793950000,0.16058,-0.41854,25.09986,25.10386
491,50.897570000,0.16321,-0.42637,25.12145,25.12560
492,51.001310000,0.15209,-0.41647,25.06970,25.07362
493,51.105070000,0.14220,-0.41711,25.10947,25.11334
494,51.208670000,0.14023,-0.40099,25.16317,25.16676
495,51.312450000,0.16474,-0.47430,25.11858,25.12359
496,51.416040000,0.16009,-0.45688,25.14823,25.15289
497,51.519760000,0.15500,-0.42936,25.13268,25.13682
498,51.623380000,0.14355,-0.47276,25.20688,25.21172
499,51.727120000,0.14345,-0.45152,25.12287,25.12733
500,51.830730000,0.17269,-0.51645,25.08673,25.09263
501,51.934500000,0.20423,-0.49932,25.13442,25.14020
502,52.038090000,0.19931,-0.49229,25.09591,25.10153
503,52.141830000,0.16682,-0.49056,25.16602,25.17135
504,52.245440000,0.12406,-0.47245,25.12591,25.13066
505,52.349180000,0.13383,-0.48092,25.13953,25.14449
506,52.452950000,0.16800,-0.44558,25.14183,25.14634
507,52.556660000,0.19636,-0.44391,25.16114,25.16582
508,52.660280000,0.20789,-0.48061,25.17620,25.18164
509,52.763900000,0.20067,-0.46853,25.16764,25.17280
510,52.867640000,0.18483,-0.46051,25.17744,25.18233
511,52.971270000,0.17499,-0.46345,25.17228,25.17715
512,53.074870000,0.16659,-0.48136,25.14127,25.14643
513,53.178480000,0.16537,-0.49945,25.13730,25.14280
514,53.282240000,0.17056,-0.49156,25.11293,25.11832
515,53.385840000,0.17094,-0.49070,25.10260,25.10797
516,53.489460000,0.17190,-0.48764,25.07879,25.08412
517,53.593090000,0.15863,-0.49172,25.10483,25.11015
518,53.696680000,0.15055,-0.50724,25.05503,25.06062
519,53.800320000,0.15091,-0.53204,24.99717,25.00329
520,53.904040000,0.14573,-0.49925,24.97904,24.98445
521,54.007650000,0.17396,-0.46837,24.93606,24.94107
522,54.111440000,0.20375,-0.46352,24.97281,24.97795
523,54.215030000,0.19959,-0.50611,24.91875,24.92469
524,54.318750000,0.21312,-0.50278,24.88590,24.89189
525,54.422370000,0.21242,-0.50538,24.84969,24.85573
526,54.525980000,0.21743,-0.54487,24.76897,24.77592
527,54.629720000,0.21305,-0.51135,24.82195,24.82813
528,54.733340000,0.18925,-0.49577,24.75384,24.75952
529,54.837080000,0.15002,-0.50832,24.71122,24.71690
530,54.940700000,0.10468,-0.47087,24.69668,24.70139
531,55.044310000,0.10711,-0.48160,24.59131,24.59626
532,55.147950000,0.11384,-0.48684,24.68710,24.69216
533,55.251540000,0.16280,-0.45292,24.62893,24.63363
534,55.355300000,0.18821,-0.44588,24.64042,24.64518
535,55.458900000,0.19009,-0.44271,24.62260,24.62732
536,55.562540000,0.19552,-0.44489,24.58650,24.59130
537,55.666250000,0.17555,-0.48604,24.54587,24.55131
538,55.769890000,0.15115,-0.48690,24.53834,24.54364
539,55.873610000,0.16205,-0.45691,24.54126,24.54605
540,55.977290000,0.18958,-0.41501,24.54897,24.55321
541,56.080860000,0.19887,-0.39360,24.59759,24.60155
542,56.184470000,0.15124,-0.43117,24.57886,24.58310
543,56.288130000,0.08452,-0.43085,24.52169,24.52562
544,56.391700000,0.08714,-0.46594,24.48257,24.48716
545,56.495310000,0.12196,-0.46676,24.47662,24.48137
546,56.598920000,0.13441,-0.47638,24.51509,24.52009
547,56.702420000,0.15493,-0.46416,24.48368,24.48857
548,56.806030000,0.17002,-0.45826,24.47767,24.48255
549,56.909640000,0.19844,-0.45816,24.48423,24.48932
550,57.013380000,0.20256,-0.46899,24.44371,24.44904
551,57.117000000,0.15507,-0.43609,24.55896,24.56333
552,57.220620000,0.14375,-0.46774,24.47163,24.47652
553,57.324230000,0.14165,-0.49329,24.44759,24.45297
554,57.427720000,0.20051,-0.46420,24.43401,24.43925
555,57.531360000,0.17376,-0.46140,24.41988,24.42486
556,57.634950000,0.18979,-0.42950,24.52647,24.53097
557,57.738590000,0.14854,-0.44049,24.44161,24.44603
558,57.842180000,0.09953,-0.35327,24.50417,24.50691
559,57.945800000,0.13343,-0.37901,24.52330,24.52659
560,58.049530000,0.16205,-0.41584,24.45174,24.45582
561,58.153180000,0.17286,-0.46490,24.50588,24.51090
562,58.256810000,0.16034,-0.48553,24.41865,24.42400
563,58.360400000,0.13025,-0.48271,24.46927,24.47437
564,58.464000000,0.14997,-0.46223,24.46054,24.46537
565,58.567620000,0.16396,-0.45417,24.46039,24.46516
566,58.671360000,0.13403,-0.46581,24.45671,24.46152
567,58.774970000,0.14125,-0.47388,24.47267,24.47766
568,58.878710000,0.12098,-0.50731,24.43251,24.43808
569,58.982460000,0.12730,-0.50586,24.42123,24.42680
570,59.086070000,0.12819,-0.48240,24.53346,24.53854
571,59.189810000,0.15741,-0.42994,24.55422,24.55849
572,59.293570000,0.16056,-0.44453,24.55658,24.56113
573,59.397170000,0.15491,-0.46260,24.55118,24.55602
574,59.500910000,0.15106,-0.46568,24.53240,24.53728
575,59.604650000,0.14655,-0.44813,24.60927,24.61379
576,59.708260000,0.15913,-0.47091,24.61303,24.61805
577,59.812000000,0.15831,-0.47339,24.64307,24.64812
578,59.915740000,0.16031,-0.45382,24.64085,24.64555
579,60.019480000,0.15825,-0.44747,24.67817,24.68274
580,60.123100000,0.15361,-0.43081,24.72368,24.72791
581,60.226840000,0.14808,-0.43076,24.70456,24.70876
582,60.330460000,0.14127,-0.44518,24.74185,24.74626
583,60.434070000,0.12417,-0.44350,24.73827,24.74255
584,60.537830000,0.13572,-0.42595,24.74126,24.74530
585,60.641430000,0.13370,-0.43539,24.77899,24.78317
586,60.745170000,0.11546,-0.42027,24.77098,24.77482
587,60.848780000,0.11347,-0.39135,24.82605,24.82939
588,60.952400000,0.08804,-0.40796,24.80676,24.81027
589,61.056140000,0.11996,-0.43067,24.81105,24.81508
590,61.159760000,0.08308,-0.38573,24.88439,24.88752
591,61.263370000,0.10523,-0.39584,24.91106,24.91443
592,61.366980000,0.10089,-0.40945,24.93593,24.93950
593,61.470630000,0.12164,-0.39721,24.94213,24.94559
594,61.574220000,0.11361,-0.41215,24.95610,24.95976
595,61.677850000,0.10884,-0.40009,25.03208,25.03552
596,61.784120000,0.11960,-0.41325,25.09755,25.10124
597,61.885240000,0.14818,-0.37920,25.12869,25.13198
598,61.988910000,0.13292,-0.41138,25.12218,25.12590
599,62.092420000,0.12386,-0.43410,25.19428,25.19832
600,62.196570000,0.12111,-0.43160,25.22672,25.23070
601,62.300010000,0.12992,-0.41683,25.24799,25.25176
602,62.403410000,0.14385,-0.41301,25.28846,25.29224
603,62.507020000,0.15092,-0.44995,25.29074,25.29519
604,62.611050000,0.14776,-0.42817,25.41015,25.41418
605,62.714120000,0.16810,-0.42104,25.37353,25.37758
606,62.817730000,0.14683,-0.41066,25.43157,25.43531
607,62.921550000,0.14213,-0.42218,25.43664,25.44054
608,63.024960000,0.15254,-0.46863,25.38063,25.38542
609,63.128570000,0.14629,-0.44875,25.54866,25.55302
610,63.232210000,0.12213,-0.46153,25.47522,25.47970
611,63.335690000,0.12476,-0.47280,25.50073,25.50542
612,63.439300000,0.14867,-0.49172,25.55585,25.56102
613,63.542910000,0.15743,-0.48830,25.55695,25.56209
614,63.646520000,0.18216,-0.51392,25.60434,25.61014
615,63.750030000,0.16022,-0.48906,25.60909,25.61426
616,63.853630000,0.16075,-0.49730,25.62422,25.62955
617,63.957240000,0.17081,-0.46277,25.68887,25.69361
618,64.060730000,0.16287,-0.44541,25.63995,25.64434
619,64.164350000,0.16515,-0.45342,25.76457,25.76909
620,64.267970000,0.13951,-0.44261,25.76043,25.76461
621,64.371580000,0.14355,-0.42332,25.76276,25.76663
622,64.475200000,0.12819,-0.41419,25.75999,25.76364
623,64.578710000,0.15654,-0.41520,25.86289,25.86669
624,64.682580000,0.14237,-0.40968,25.90634,25.90997
625,64.785940000,0.14807,-0.42290,25.89601,25.89988
626,64.889620000,0.13545,-0.43449,25.96266,25.96665
627,64.993150000,0.12483,-0.41995,25.95785,25.96154
628,65.096770000,0.12525,-0.41475,26.03159,26.03519
629,65.200410000,0.13207,-0.41787,26.06064,26.06433
630,65.304130000,0.14199,-0.40000,26.10630,26.10975
631,65.407740000,0.14832,-0.44468,26.09325,26.09746
632,65.511370000,0.13011,-0.45971,26.06816,26.07253
633,65.614970000,0.12419,-0.46323,26.18660,26.19099
634,65.719300000,0.12377,-0.45528,26.14166,26.14592
635,65.822450000,0.13187,-0.39772,26.24312,26.24647
636,65.926080000,0.14480,-0.36662,26.27658,26.27953
637,66.029810000,0.13111,-0.38079,26.26387,26.26696
638,66.133430000,0.12954,-0.34976,26.39645,26.39908
639,66.237180000,0.12162,-0.39824,26.33910,26.34239
640,66.340900000,0.12494,-0.43912,26.35999,26.36395
641,66.444520000,0.12773,-0.44554,26.35894,26.36302
642,66.548250000,0.11922,-0.46503,26.35004,26.35441
643,66.651880000,0.12316,-0.45846,26.35834,26.36262
644,66.755490000,0.12619,-0.46752,26.36179,26.36624
645,66.859100000,0.12480,-0.45258,26.35114,26.35533
646,66.962720000,0.12476,-0.44658,26.36321,26.36728
647,67.066340000,0.11813,-0.44830,26.36235,26.36642
648,67.169960000,0.11621,-0.46826,26.38653,26.39094
649,67.273570000,0.11612,-0.46304,26.36623,26.37055
650,67.377190000,0.12282,-0.47272,26.31037,26.31491
651,67.480800000,0.12409,-0.47452,26.30975,26.31432
652,67.584290000,0.12586,-0.47468,26.36545,26.37002
653,67.687910000,0.12097,-0.46245,26.35741,26.36174
654,67.791520000,0.10230,-0.46611,26.33869,26.34301
655,67.895140000,0.11674,-0.46177,26.36454,26.36884
656,67.998740000,0.12588,-0.47141,26.29359,26.29812
657,68.102260000,0.07135,-0.33764,26.33707,26.33933
658,68.205860000,0.04439,-0.36601,26.31236,26.31494
659,68.309500000,0.11382,-0.24359,26.40906,26.41043
660,68.412960000,0.02751,-0.50432,26.32851,26.33335
661,68.516600000,0.10759,-0.59420,26.28327,26.29021
662,68.620200000,0.11143,-0.55585,26.35654,26.36264
663,68.723700000,0.11224,-0.54122,26.33621,26.34201
664,68.827300000,0.11719,-0.53314,26.30437,26.31003
665,68.930920000,0.10053,-0.55371,26.30800,26.31401
666,69.034420000,0.09686,-0.54281,26.24717,26.25296
667,69.138040000,0.09772,-0.54619,26.36565,26.37149
668,69.241640000,0.11137,-0.47922,26.29907,26.30367
669,69.345250000,0.11717,-0.49512,26.29420,26.29912
670,69.448870000,0.11009,-0.49501,26.31656,26.32145
671,69.552530000,0.11818,-0.49323,26.25903,26.26392
672,69.656100000,0.11999,-0.51111,26.29348,26.29872
673,69.759720000,0.12143,-0.50633,26.21208,26.21725
674,69.863330000,0.10300,-0.48827,26.19296,26.19771
675,69.966820000,0.11506,-0.50413,26.14364,26.14875
676,70.070460000,0.11678,-0.47356,26.12866,26.13321
677,70.174050000,0.11745,-0.48622,26.11033,26.11512
678,70.277680000,0.10792,-0.46454,26.07442,26.07878
679,70.381410000,0.10733,-0.45442,26.05601,26.06020
680,70.485050000,0.11089,-0.46721,25.98932,25.99376
681,70.588760000,0.10720,-0.44995,26.07472,26.07882
682,70.692380000,0.10016,-0.47003,26.03902,26.04345
683,70.795990000,0.09883,-0.45747,26.02784,26.03205
684,70.899760000,0.09636,-0.47650,26.00695,26.01149
685,71.003350000,0.09206,-0.45851,25.98399,25.98820
686,71.107200000,0.09058,-0.45812,26.07310,26.07728
687,71.210820000,0.09071,-0.47211,26.03481,26.03925
688,71.314340000,0.09801,-0.46678,26.01560,26.01997
689,71.418080000,0.08805,-0.47105,26.01445,26.01887
690,71.521800000,0.11678,-0.47402,25.94666,25.95125
691,71.625410000,0.11752,-0.47321,25.97884,25.98342
692,71.729150000,0.11478,-0.48173,25.92167,25.92640
693,71.832900000,0.12342,-0.48225,25.90161,25.90639
694,71.936530000,0.11425,-0.51842,25.84205,25.84750
695,72.040250000,0.11484,-0.48472,25.76142,25.76623
696,72.143990000,0.12471,-0.48183,25.81959,25.82438
697,72.247600000,0.13067,-0.48674,25.73939,25.74433
698,72.351370000,0.13450,-0.48079,25.76392,25.76875
699,72.454960000,0.10571,-0.44505,25.77712,25.78118
700,72.558610000,0.13073,-0.46317,25.73281,25.73731
701,72.662320000,0.10348,-0.44028,25.75953,25.76350
702,72.766060000,0.12717,-0.43863,25.74862,25.75267
703,72.869690000,0.12099,-0.43785,25.71475,25.71876
704,72.973420000,0.12658,-0.44556,25.68577,25.68995
705,73.077160000,0.12605,-0.46248,25.72216,25.72663
706,73.180810000,0.11744,-0.45665,25.76734,25.77165
707,73.284400000,0.12297,-0.46501,25.68510,25.68961
708,73.388130000,0.11822,-0.44523,25.65289,25.65703
709,73.491740000,0.12885,-0.41308,25.61646,25.62011
710,73.595360000,0.11370,-0.44004,25.64119,25.64522
711,73.698980000,0.10915,-0.44807,25.58022,25.58438
712,73.802720000,0.08346,-0.44587,25.56257,25.56659
713,73.906330000,0.09100,-0.43814,25.51164,25.51556
714,74.010090000,0.08747,-0.45797,25.49132,25.49559
715,74.113680000,0.09634,-0.49169,25.46913,25.47406
716,74.217430000,0.11247,-0.48723,25.37495,25.37988
717,74.321040000,0.09900,-0.57882,25.35915,25.36595
718,74.424700000,0.10441,-0.62175,25.33901,25.34685
719,74.528420000,0.09472,-0.59786,25.28506,25.29231
720,74.632010000,0.11608,-0.60682,25.26292,25.27048
721,74.735780000,0.10345,-0.61804,25.22000,25.22779
722,74.839370000,0.09629,-0.62693,25.16193,25.16992
723,74.942980000,0.08646,-0.52939,25.11358,25.11931
724,75.046740000,0.09034,-0.50755,25.02168,25.02699
725,75.150340000,0.08488,-0.42444,25.02448,25.02822
726,75.253960000,0.08504,-0.43773,24.97504,24.97902
727,75.357700000,0.07049,-0.49418,24.89842,24.90343
728,75.461430000,0.05957,-0.47704,24.83574,24.84039
729,75.565050000,0.05492,-0.49315,24.78267,24.78764
730,75.668790000,0.05460,-0.44960,24.73556,24.73971
731,75.772410000,0.04920,-0.35469,24.71140,24.71400
732,75.876160000,0.06405,-0.43225,24.61309,24.61697
733,75.979760000,0.05508,-0.47314,24.54645,24.55107
734,76.083250000,0.05324,-0.44187,24.59306,24.59709
735,76.186870000,0.05568,-0.43883,24.53591,24.53989
736,76.290480000,0.05897,-0.45103,24.50538,24.50960
737,76.394100000,0.05798,-0.46524,24.42802,24.43252
738,76.497610000,0.05460,-0.46328,24.36655,24.37102
739,76.601210000,0.05194,-0.44722,24.39008,24.39423
740,76.704860000,0.04367,-0.45710,24.36059,24.36492
741,76.808450000,0.03767,-0.44146,24.32975,24.33378
742,76.911950000,0.05795,-0.40314,24.27629,24.27971
743,77.015550000,0.04274,-0.43911,24.21371,24.21773
744,77.119180000,0.04827,-0.47220,24.21749,24.22214
745,77.222770000,0.04626,-0.48773,24.10728,24.11226
746,77.326390000,0.05275,-0.45536,24.10369,24.10805
747,77.430010000,0.04023,-0.43236,24.06920,24.07311
748,77.533630000,0.04896,-0.41089,24.04533,24.04889
749,77.637240000,0.04092,-0.41773,24.03168,24.03534
750,77.740860000,0.03821,-0.44646,23.95090,23.95509
751,77.844470000,0.03562,-0.46247,23.86992,23.87443
752,77.948260000,0.03715,-0.48622,23.82017,23.82516
753,78.051830000,0.05985,-0.45580,23.74678,23.75123
754,78.155450000,0.05654,-0.46531,23.78370,23.78832
755,78.259190000,0.03856,-0.48369,23.69074,23.69571
756,78.362800000,0.03602,-0.48066,23.65039,23.65530
757,78.466420000,0.03499,-0.48647,23.58580,23.59084
758,78.570050000,0.03358,-0.45456,23.54949,23.55390
759,78.673770000,0.04596,-0.47824,23.50418,23.50909
760,78.777380000,0.04639,-0.47978,23.44564,23.45060
761,78.881010000,0.04222,-0.46279,23.39594,23.40055
762,78.984610000,0.04061,-0.44413,23.34169,23.34595
763,79.088250000,0.04250,-0.44182,23.38225,23.38647
764,79.191840000,0.04985,-0.43621,23.34815,23.35228
765,79.295580000,0.06064,-0.45552,23.30261,23.30714
766,79.399200000,0.04942,-0.43062,23.28223,23.28626
767,79.502830000,0.04900,-0.43305,23.21043,23.21452
768,79.606430000,0.05480,-0.43893,23.30754,23.31174
769,79.710070000,0.04967,-0.43789,23.21184,23.21603
770,79.813790000,0.04468,-0.44570,23.19407,23.19839
771,79.917400000,0.03934,-0.44725,23.16222,23.16657
772,80.021040000,0.03184,-0.45808,23.09064,23.09521
773,80.124630000,0.02363,-0.46542,23.12118,23.12587
774,80.228390000,0.03206,-0.46736,23.03049,23.03526
775,80.331990000,0.02903,-0.47158,23.00322,23.00807
776,80.435600000,0.02695,-0.48300,22.93540,22.94050
777,80.539350000,0.01506,-0.48699,22.89492,22.90011
778,80.642960000,0.01023,-0.46827,22.85507,22.85987
779,80.746700000,0.02266,-0.47854,22.80559,22.81062
780,80.850320000,0.03540,-0.47290,22.75710,22.76204
781,80.954060000,0.02499,-0.45982,22.74001,22.74467
782,81.057690000,0.03121,-0.48402,22.60500,22.61020
783,81.161430000,0.02123,-0.47418,22.66702,22.67199
784,81.265030000,0.02577,-0.46362,22.55536,22.56014
785,81.368770000,0.03583,-0.45962,22.52410,22.52881
786,81.472390000,0.04485,-0.47599,22.41247,22.41757
787,81.576000000,0.06535,-0.45443,22.43756,22.44225
788,81.679610000,0.06703,-0.47968,22.35055,22.35580
789,81.783110000,0.04628,-0.49074,22.27948,22.28494
790,81.886720000,0.04001,-0.46853,22.21675,22.22173
791,81.990350000,0.03543,-0.45503,22.16387,22.16857
792,82.093950000,0.05123,-0.47109,22.15164,22.15671
793,82.197580000,0.05169,-0.47682,22.05650,22.06172
794,82.301180000,0.04813,-0.45020,22.02051,22.02517
795,82.404920000,0.02875,-0.44354,21.97332,21.97782
796,82.508540000,0.04667,-0.45996,21.82006,21.82495
797,82.612160000,0.06198,-0.43482,21.88941,21.89382
798,82.715890000,0.02857,-0.42397,21.80036,21.80450
799,82.819520000,0.06280,-0.43181,21.75421,21.75858
800,82.923130000,0.04327,-0.42817,21.70222,21.70649
801,83.026880000,0.03474,-0.40925,21.63167,21.63557
802,83.130480000,0.03391,-0.43448,21.59054,21.59493
803,83.234220000,0.01106,-0.46830,21.46161,21.46673
804,83.337860000,0.05336,-0.48769,21.38686,21.39249
805,83.441640000,0.06027,-0.41918,21.39402,21.39821
806,83.545230000,0.04671,-0.34995,21.44863,21.45153
807,83.648840000,0.03801,-0.36559,21.37896,21.38212
808,83.752550000,0.01883,-0.34036,21.35063,21.35335
809,83.856290000,0.00745,-0.37107,21.34823,21.35146
810,83.960030000,0.02462,-0.40313,21.27106,21.27489
811,84.063650000,0.04140,-0.41722,21.21991,21.22405
812,84.167410000,0.03335,-0.39146,21.28726,21.29089
813,84.271000000,0.00478,-0.39639,21.22488,21.22858
814,84.375100000,-0.00896,-0.39700,21.17930,21.18303
815,84.478430000,-0.00945,-0.41214,21.09732,21.10134
816,84.582130000,-0.01879,-0.40551,21.15530,21.15920
817,84.685720000,-0.00139,-0.40836,21.10614,21.11009
818,84.789410000,0.01162,-0.41458,21.08360,21.08768
819,84.893170000,0.02722,-0.41882,21.04352,21.04771
820,84.996840000,0.01200,-0.41159,20.96569,20.96974
821,85.100490000,0.01474,-0.41349,20.95900,20.96308
822,85.204070000,0.01076,-0.41405,20.91950,20.92360
823,85.307680000,0.01831,-0.41034,20.88280,20.88684
824,85.411440000,0.02379,-0.40387,20.85595,20.85987
825,85.515020000,0.02203,-0.39923,20.83502,20.83885
826,85.618780000,0.01610,-0.42342,20.77859,20.78291
827,85.723090000,0.02156,-0.40487,20.75220,20.75616
828,85.826500000,0.00061,-0.41649,20.70093,20.70512
829,85.929770000,0.01150,-0.40677,20.68340,20.68740
830,86.033690000,0.01233,-0.39805,20.61393,20.61777
831,86.137390000,0.03462,-0.42480,20.63392,20.63832
832,86.240760000,0.03481,-0.41988,20.53935,20.54367
833,86.344470000,0.02600,-0.40478,20.52800,20.53200
834,86.448450000,0.01161,-0.37207,20.53339,20.53676
835,86.551860000,-0.00362,-0.37843,20.47210,20.47560
836,86.655630000,-0.00799,-0.39409,20.44956,20.45336
837,86.759380000,-0.00039,-0.39457,20.43135,20.43516
838,86.863010000,0.00724,-0.40619,20.36549,20.36955
839,86.966920000,0.00938,-0.43147,20.30109,20.30568
840,87.070550000,0.01802,-0.39728,20.26276,20.26666
841,87.174110000,0.01524,-0.39745,20.21849,20.22240
842,87.278320000,0.04132,-0.47753,20.03940,20.04513
843,87.381660000,0.03724,-0.42600,20.02705,20.03161
844,87.485350000,0.06201,-0.41052,19.84775,19.85209
845,87.588960000,0.06305,-0.43119,19.79726,19.80205
846,87.692700000,0.06900,-0.42452,19.65522,19.65993
847,87.796300000,0.05430,-0.44258,19.52410,19.52919
848,87.900120000,0.02721,-0.43418,19.46085,19.46571
849,88.003840000,-0.00148,-0.43996,19.34506,19.35006
850,88.107400000,-0.10502,-0.24477,19.29592,19.29776
851,88.211600000,-0.12416,-0.32162,19.20532,19.20841
852,88.314960000,-0.05428,-0.39866,19.12804,19.13227
853,88.418530000,-0.02299,-0.45915,19.05066,19.05620
854,88.522330000,-0.12226,-0.46412,18.91372,18.91980
855,88.625980000,-0.11221,-0.43991,18.93003,18.93547
856,88.729780000,-0.06661,-0.41511,18.85413,18.85882
857,88.833470000,-0.03884,-0.41396,18.75693,18.76153
858,88.937260000,-0.01626,-0.42734,18.63520,18.64011
859,89.040970000,0.00196,-0.34004,18.53050,18.53362
860,89.144560000,-0.00622,-0.47669,18.41149,18.41766
861,89.248170000,0.01736,-0.46960,18.24976,18.25581
862,89.351910000,0.02524,-0.47202,18.09230,18.09848
863,89.455530000,0.02693,-0.45400,17.94474,17.95050
864,89.559150000,0.05260,-0.45511,17.79800,17.80390
865,89.662760000,0.05199,-0.44587,17.65731,17.66301
866,89.766510000,0.05971,-0.42957,17.55753,17.56289
867,89.870260000,0.06294,-0.41994,17.40661,17.41179
868,89.973980000,0.06162,-0.40834,17.28052,17.28545
869,90.077600000,0.08208,-0.40584,17.12996,17.13496
870,90.181340000,0.08330,-0.40667,16.94817,16.95325
871,90.285080000,0.08954,-0.40842,16.75736,16.76258
872,90.388820000,0.08585,-0.41224,16.58330,16.58865
873,90.492430000,0.08368,-0.38877,16.42061,16.42543
874,90.596170000,0.10741,-0.39085,16.26930,16.27435
875,90.699910000,0.10135,-0.38960,16.12067,16.12569
876,90.803530000,0.10033,-0.39412,15.90030,15.90550
877,90.907270000,0.09366,-0.38754,15.77743,15.78247
878,91.011010000,0.11561,-0.39114,15.51137,15.51673
879,91.114650000,0.14663,-0.37269,15.55976,15.56491
880,91.218370000,0.19168,-0.37720,15.44564,15.45143
881,91.322130000,0.19058,-0.31549,15.06434,15.06885
882,91.425850000,0.22325,-0.37154,15.23786,15.24402
883,91.529590000,0.22702,-0.35817,15.14103,15.14697
884,91.633230000,0.26429,-0.30514,14.78107,14.78658
885,91.736950000,0.23732,-0.34006,15.01084,15.01657
886,91.840690000,0.24141,-0.32746,14.56443,14.57011
887,91.944420000,0.24041,-0.33147,14.90126,14.90688
888,92.048160000,0.23893,-0.29551,14.86536,14.87021
889,92.151900000,0.32917,-0.28318,14.41188,14.41842
890,92.255650000,0.24599,-0.30980,14.82728,14.83255
891,92.359390000,0.23132,-0.31249,14.83053,14.83563
892,92.463120000,0.31230,-0.32622,14.23326,14.24042
893,92.566890000,0.23827,-0.31538,14.79743,14.80271
894,92.670480000,0.36882,-0.27512,14.16355,14.17102
895,92.774250000,0.23269,-0.32612,14.82189,14.82730
896,92.877970000,0.21712,-0.31381,14.80471,14.80963
897,92.981700000,0.41028,-0.29348,14.11542,14.12443
898,93.085450000,0.20534,-0.36700,14.76140,14.76739
899,93.189210000,0.16981,-0.34430,14.66639,14.67141
900,93.292930000,0.45919,-0.29426,14.08791,14.09846
901,93.396540000,0.16313,-0.31717,14.68740,14.69173
902,93.500280000,0.50383,-0.28076,14.01169,14.02355
903,93.604020000,0.14608,-0.31753,14.71295,14.71710
904,93.707670000,0.14017,-0.32118,14.71061,14.71478
905,93.811380000,0.54622,-0.30783,13.97534,13.98940
906,93.915120000,0.12853,-0.31554,14.65243,14.65639
907,94.018900000,0.14265,-0.31368,14.61525,14.61931
908,94.122480000,0.54808,-0.27159,14.07155,14.08484
909,94.226290000,0.10062,-0.31506,14.64262,14.64635
910,94.329830000,0.56015,-0.34587,14.00881,14.02427
911,94.433570000,0.06353,-0.30339,14.58876,14.59205
912,94.537200000,0.07011,-0.31270,14.54408,14.54761
913,94.640800000,0.59134,-0.28065,14.08210,14.09730
914,94.744540000,0.05129,-0.31773,14.57245,14.57600
915,94.848290000,0.08181,-0.31460,14.57116,14.57479
916,94.951890000,0.60225,-0.29866,14.07973,14.09577
917,95.055660000,0.06959,-0.31093,14.53169,14.53518
918,95.159370000,0.06636,-0.30422,14.57241,14.57573
919,95.263120000,0.58502,-0.29970,14.14230,14.15757
920,95.366730000,0.06596,-0.30682,14.56029,14.56367
921,95.470470000,0.59259,-0.27475,14.18187,14.19691
922,95.574090000,0.06258,-0.30815,14.57162,14.57501
923,95.677830000,0.03852,-0.29821,14.58424,14.58734
924,95.781570000,0.62214,-0.31780,14.28019,14.29727
925,95.885200000,0.03375,-0.28221,14.59472,14.59749
926,95.988800000,0.01751,-0.27847,14.61083,14.61350
927,96.092540000,0.63406,-0.31178,14.38172,14.39906
928,96.196160000,-0.02021,-0.27723,14.70941,14.71203
929,96.299770000,0.68283,-0.24133,14.43076,14.44892
930,96.403410000,-0.02891,-0.30632,14.75903,14.76223
931,96.507130000,-0.03827,-0.27855,14.74197,14.74465
932,96.610910000,0.69567,-0.33891,14.51356,14.53418
933,96.714500000,-0.02332,-0.26356,14.74675,14.74913
934,96.818220000,-0.04498,-0.28086,14.78557,14.78831
935,96.921840000,0.74653,-0.27511,14.62207,14.64370
936,97.025580000,-0.05345,-0.29103,14.77835,14.78131
937,97.129320000,-0.01836,-0.35261,14.73622,14.74045
938,97.233060000,0.84313,-0.48711,14.65220,14.68452
939,97.336810000,0.05510,-0.44629,14.75726,14.76411
940,97.440420000,0.98184,-0.35642,14.66578,14.70293
941,97.544160000,-0.02030,-0.55088,14.77400,14.78428
942,97.647900000,-0.04382,-0.47164,14.76903,14.77663
943,97.751640000,0.83508,-0.47728,14.78111,14.81238
944,97.855250000,-0.04007,-0.43904,14.71929,14.72589
945,97.958990000,-0.06036,-0.41938,14.69574,14.70184
946,98.062740000,0.82206,-0.44717,14.77036,14.79998
947,98.166520000,-0.06691,-0.39277,14.64851,14.65392
948,98.270110000,0.81706,-0.37755,14.79798,14.82533
949,98.373830000,-0.04947,-0.37337,14.64536,14.65020
950,98.477450000,-0.04981,-0.37207,14.62473,14.62955
951,98.581060000,0.78911,-0.39356,14.84216,14.86833
952,98.684800000,-0.03833,-0.33112,14.64635,14.65014
953,98.788420000,-0.02618,-0.32447,14.64691,14.65053
954,98.892150000,0.72781,-0.33876,14.97089,14.99240
955,98.995770000,-0.00515,-0.31651,14.69740,14.70081
956,99.099510000,0.68717,-0.33412,15.07090,15.09026
957,99.203130000,-0.02707,-0.32466,14.77562,14.77922
958,99.306750000,-0.01541,-0.31342,14.80096,14.80428
