frame_idx,timestamp,u,v,depth_m,u_next,v_next
7,1602074877.588449717,671.000,5.000,39.8285,670.310,4.873
7,1602074877.588449717,161.000,239.000,12.1457,157.429,239.782
7,1602074877.588449717,224.000,150.000,59.8257,222.199,150.082
7,1602074877.588449717,26.000,102.000,51.0918,23.037,101.769
7,1602074877.588449717,523.000,265.000,7.3363,522.746,266.555
7,1602074877.588449717,776.000,29.000,14.1024,776.226,28.738
7,1602074877.588449717,149.000,188.000,20.6210,146.077,188.338
7,1602074877.588449717,604.000,5.000,17.0087,603.275,4.681
7,1602074877.588449717,751.000,184.000,16.4947,750.950,184.433
7,1602074877.588449717,322.000,307.000,1.4363,318.969,309.648
7,1602074877.588449717,72.000,199.000,20.3299,68.427,199.364
7,1602074877.588449717,418.000,255.000,8.2372,416.611,256.354
7,1602074877.588449717,581.000,34.000,20.3161,580.205,33.829
7,1602074877.588449717,502.000,43.000,29.7155,500.983,42.846
7,1602074877.588449717,14.000,93.000,36.5189,10.807,92.804
7,1602074877.588449717,476.000,198.000,18.3513,474.860,198.464
7,1602074877.588449717,421.000,9.000,20.1007,419.686,8.539
7,1602074877.588449717,574.000,170.000,20.2664,573.257,170.301
7,1602074877.588449717,496.000,232.000,10.4958,495.296,232.840
7,1602074877.588449717,353.000,147.000,28.4719,351.507,147.157
7,1602074877.588449717,596.000,51.000,17.4927,595.315,50.848
7,1602074877.588449717,679.000,70.000,16.4362,678.674,69.924
7,1602074877.588449717,711.000,94.000,29.2482,710.219,94.175
7,1602074877.588449717,734.000,174.000,16.8808,733.827,174.395
7,1602074877.588449717,359.000,80.000,24.4981,357.447,79.833
7,1602074877.588449717,689.000,16.000,21.8951,688.494,15.823
7,1602074877.588449717,433.000,261.000,7.7757,431.709,262.503
7,1602074877.588449717,328.000,154.000,31.2713,326.400,154.158
8,1602074877.621449709,102.000,185.000,19.7688,98.643,185.363
8,1602074877.621449709,349.000,19.000,23.3786,347.455,18.702
8,1602074877.621449709,116.000,188.000,19.6309,112.631,188.361
8,1602074877.621449709,547.000,48.000,31.6392,546.042,47.891
8,1602074877.621449709,93.000,170.000,20.1760,89.624,170.271
8,1602074877.621449709,562.000,45.000,39.3549,561.034,44.967
8,1602074877.621449709,339.000,150.000,27.8662,337.421,150.205
8,1602074877.621449709,506.000,48.000,30.6635,504.940,47.940
8,1602074877.621449709,343.000,171.000,27.5338,341.371,171.222
8,1602074877.621449709,176.000,146.000,82.9203,174.110,146.129
8,1602074877.621449709,22.000,110.000,46.9289,19.127,109.889
8,1602074877.621449709,10.000,125.000,79.8906,6.983,124.911
8,1602074877.621449709,25.000,172.000,32.7503,21.654,172.239
8,1602074877.621449709,199.000,152.000,87.3386,197.184,152.142
8,1602074877.621449709,704.000,13.000,17.1446,703.402,13.074
8,1602074877.621449709,464.000,126.000,22.3481,462.795,126.153
8,1602074877.621449709,24.000,133.000,99.7036,21.234,132.944
8,1602074877.621449709,445.000,127.000,22.3893,443.780,127.146
8,1602074877.621449709,134.000,187.000,20.2009,130.942,187.323
8,1602074877.621449709,212.000,142.000,79.9446,210.198,142.098
8,1602074877.621449709,22.000,157.000,80.7157,19.183,157.094
8,1602074877.621449709,667.000,56.000,19.7375,666.310,55.975
8,1602074877.621449709,517.000,40.000,25.9870,515.937,39.971
8,1602074877.621449709,654.000,34.000,34.1394,653.159,34.076
8,1602074877.621449709,525.000,30.000,15.2023,524.008,29.781
8,1602074877.621449709,100.000,203.000,19.7993,96.621,203.473
8,1602074877.621449709,670.000,23.000,40.1877,669.278,22.912
8,1602074877.621449709,55.000,167.000,20.1641,51.483,167.159
8,1602074877.621449709,10.000,93.000,33.1130,6.538,92.814
8,1602074877.621449709,670.000,5.000,38.9090,669.204,4.991
8,1602074877.621449709,603.000,4.000,16.8674,602.224,3.672
8,1602074877.621449709,515.000,17.000,18.1673,514.076,16.619
8,1602074877.621449709,158.000,240.000,11.9979,154.277,240.912
8,1602074877.621449709,223.000,150.000,61.5993,221.204,150.097
8,1602074877.621449709,523.000,267.000,7.2335,522.724,268.647
8,1602074877.621449709,68.000,200.000,20.2617,64.324,200.452
8,1602074877.621449709,417.000,257.000,8.0489,415.472,258.428
