frame_idx,timestamp,vx_cam,vy_cam,vz_cam,speed_mps
426,1602074891.415482283,0.01057,-0.32742,7.21988,7.22731
427,1602074891.448482513,0.01880,-0.32189,7.14973,7.15700
428,1602074891.481482506,0.02711,-0.31633,7.07961,7.08672
429,1602074891.514482737,0.02413,-0.31515,7.13586,7.14285
430,1602074891.547482967,0.02110,-0.31396,7.19210,7.19898
431,1602074891.580482721,0.01802,-0.31275,7.24835,7.25511
432,1602074891.613482952,0.01489,-0.31153,7.30459,7.31125
433,1602074891.646482944,0.01265,-0.31455,7.33468,7.34143
434,1602074891.679483175,0.01041,-0.31759,7.36477,7.37162
435,1602074891.712483168,0.00814,-0.32066,7.39486,7.40181
436,1602074891.745483160,-0.00201,-0.32664,7.40885,7.41604
437,1602074891.778483152,-0.01217,-0.33264,7.42283,7.43029
438,1602074891.811483383,-0.02233,-0.33865,7.43681,7.44455
439,1602074891.844483614,-0.03249,-0.34467,7.45078,7.45882
440,1602074891.877483606,-0.04036,-0.34634,7.43551,7.44369
441,1602074891.910483599,-0.04823,-0.34800,7.42025,7.42856
442,1602074891.943483591,-0.05609,-0.34966,7.40498,7.41344
443,1602074891.976483822,-0.06394,-0.35130,7.38971,7.39834
444,1602074892.009483814,-0.06061,-0.34620,7.39987,7.40821
445,1602074892.042484045,-0.05728,-0.34109,7.41003,7.41809
446,1602074892.075483799,-0.05396,-0.33598,7.42018,7.42798
447,1602074892.108484030,-0.04372,-0.34069,7.64794,7.65565
448,1602074892.141484261,-0.03351,-0.34499,7.87571,7.88333
449,1602074892.174484253,-0.02334,-0.34887,8.10350,8.11104
450,1602074892.207484484,-0.01813,-0.33400,7.83850,7.84563
451,1602074892.240484238,-0.01288,-0.31968,7.57349,7.58024
452,1602074892.273484468,-0.00758,-0.30592,7.30845,7.31485
453,1602074892.306484461,-0.01769,-0.29832,7.12108,7.12735
454,1602074892.339484692,-0.02773,-0.29097,6.93370,6.93986
455,1602074892.372484684,-0.03770,-0.28390,6.74631,6.75238
456,1602074892.405484915,-0.04691,-0.29761,7.04526,7.05170
457,1602074892.438484907,-0.05627,-0.31093,7.34423,7.35103
458,1602074892.471484900,-0.06579,-0.32386,7.64322,7.65036
459,1602074892.504485130,-0.06285,-0.32625,7.68228,7.68947
460,1602074892.537485123,-0.05993,-0.32859,7.72136,7.72858
461,1602074892.570485353,-0.05702,-0.33088,7.76044,7.76770
462,1602074892.603485107,-0.05116,-0.33094,7.75208,7.75931
463,1602074892.636485338,-0.04530,-0.33100,7.74373,7.75093
464,1602074892.669485331,-0.03943,-0.33106,7.73538,7.74256
465,1602074892.702485561,-0.03515,-0.33759,7.83328,7.84063
466,1602074892.735485792,-0.03095,-0.34420,7.93118,7.93870
467,1602074892.768485546,-0.02683,-0.35088,8.02908,8.03679
468,1602074892.801485777,-0.02163,-0.35218,7.91176,7.91963
469,1602074892.834485769,-0.01633,-0.35333,7.79446,7.80248
470,1602074892.867486000,-0.01093,-0.35434,7.67716,7.68534
471,1602074892.900485992,-0.00910,-0.35083,7.59229,7.60039
472,1602074892.933485985,-0.00716,-0.34725,7.50742,7.51545
473,1602074892.966485977,-0.00511,-0.34359,7.42257,7.43052
474,1602074892.999486208,-0.00297,-0.33986,7.33773,7.34559
475,1602074893.032486439,-0.00423,-0.34100,7.39801,7.40586
476,1602074893.065486431,-0.00560,-0.34217,7.45829,7.46614
477,1602074893.098486423,-0.00710,-0.34337,7.51859,7.52643
478,1602074893.131486416,-0.00872,-0.34461,7.57888,7.58672
479,1602074893.164486647,-0.00727,-0.34195,7.58640,7.59411
480,1602074893.197486639,-0.00584,-0.33928,7.59393,7.60150
481,1602074893.230486870,-0.00443,-0.33660,7.60146,7.60891
482,1602074893.263486624,-0.00303,-0.33391,7.60901,7.61633
483,1602074893.296486855,-0.00322,-0.33608,7.62994,7.63734
484,1602074893.329487085,-0.00345,-0.33823,7.65088,7.65835
485,1602074893.362487078,-0.00372,-0.34038,7.67182,7.67937
486,1602074893.395487309,-0.00403,-0.34253,7.69277,7.70040
487,1602074893.428487062,-0.00438,-0.34466,7.71373,7.72143
488,1602074893.461487293,-0.00937,-0.35047,7.73981,7.74775
489,1602074893.494487286,-0.01442,-0.35627,7.76589,7.77407
490,1602074893.527487516,-0.01951,-0.36206,7.79197,7.80040
491,1602074893.560487509,-0.02466,-0.36785,7.81804,7.82673
492,1602074893.593487501,-0.03215,-0.36562,7.80651,7.81513
493,1602074893.626487494,-0.03961,-0.36341,7.79497,7.80354
494,1602074893.659487724,-0.04704,-0.36122,7.78342,7.79194
495,1602074893.692487955,-0.05443,-0.35905,7.77187,7.78035
496,1602074893.725487947,-0.04696,-0.35210,7.78959,7.79768
497,1602074893.758488178,-0.03955,-0.34511,7.80733,7.81505
498,1602074893.791487932,-0.03219,-0.33807,7.82509,7.83246
499,1602074893.824488163,-0.02488,-0.33099,7.84288,7.84990
500,1602074893.857488155,-0.01540,-0.32528,7.77234,7.77916
