frame_idx,timestamp,vx_cam,vy_cam,vz_cam,speed_mps
429,1614257549.834975004,-0.10942,-0.38921,8.35376,8.36353
430,1614257549.867975235,-0.10217,-0.40304,8.35297,8.36331
431,1614257549.900974989,-0.09493,-0.41687,8.35218,8.36312
432,1614257549.933975220,-0.08768,-0.43070,8.35139,8.36295
433,1614257549.966975212,-0.08045,-0.44454,8.35060,8.36281
434,1614257549.999975443,-0.03362,-0.46225,8.34760,8.36046
435,1614257550.032975435,0.01320,-0.47996,8.34460,8.35840
436,1614257550.065975666,0.06002,-0.49769,8.34160,8.35664
437,1614257550.098975420,0.07904,-0.46661,8.32678,8.34022
438,1614257550.131975651,0.09809,-0.43551,8.31204,8.32402
439,1614257550.164975643,0.11716,-0.40439,8.29738,8.30806
440,1614257550.197975874,0.11866,-0.40164,8.28139,8.29198
441,1614257550.230976105,0.12018,-0.39888,8.26541,8.27590
442,1614257550.263975859,0.12171,-0.39610,8.24944,8.25984
443,1614257550.296976089,0.13119,-0.41675,8.23129,8.24288
444,1614257550.329976082,0.14058,-0.43740,8.21310,8.22594
445,1614257550.362976313,0.14989,-0.45805,8.19488,8.20904
446,1614257550.395976305,0.11040,-0.43837,8.17362,8.18611
447,1614257550.428976297,0.07091,-0.41872,8.15233,8.16339
448,1614257550.461976290,0.03142,-0.39910,8.13101,8.14086
449,1614257550.494976521,-0.00324,-0.38376,8.13153,8.14058
450,1614257550.527976513,-0.03794,-0.36857,8.13202,8.14046
451,1614257550.560976744,-0.07268,-0.35352,8.13246,8.14047
452,1614257550.593976736,-0.07719,-0.33641,8.11102,8.11836
453,1614257550.626976728,-0.08171,-0.31941,8.08954,8.09626
454,1614257550.659976959,-0.08623,-0.30252,8.06803,8.07416
455,1614257550.692976952,-0.08665,-0.29638,8.06136,8.06727
456,1614257550.725977182,-0.08707,-0.29026,8.05468,8.06038
457,1614257550.758976936,-0.08749,-0.28416,8.04801,8.05350
458,1614257550.791977167,-0.08792,-0.27808,8.04134,8.04663
459,1614257550.824977160,-0.09230,-0.29997,8.04642,8.05253
460,1614257550.857977390,-0.09666,-0.32187,8.05144,8.05845
461,1614257550.890977621,-0.10100,-0.34379,8.05642,8.06438
462,1614257550.923977375,-0.10531,-0.36574,8.06135,8.07033
463,1614257550.956977606,-0.09214,-0.39664,8.05487,8.06515
464,1614257550.989977598,-0.07888,-0.42748,8.04833,8.06006
465,1614257551.022977829,-0.06555,-0.45827,8.04174,8.05506
466,1614257551.055977821,-0.03567,-0.45114,7.99450,8.00730
467,1614257551.088977814,-0.00580,-0.44392,7.94728,7.95967
468,1614257551.121978045,0.02407,-0.43659,7.90008,7.91217
469,1614257551.154978037,0.03071,-0.42070,7.87071,7.88201
470,1614257551.187978268,0.03736,-0.40481,7.84135,7.85188
471,1614257551.220978260,0.04400,-0.38892,7.81199,7.82179
472,1614257551.253978252,0.05066,-0.37303,7.78263,7.79173
473,1614257551.286978245,0.04536,-0.37962,7.76497,7.77437
474,1614257551.319978476,0.04006,-0.38618,7.74730,7.75702
475,1614257551.352978468,0.03476,-0.39272,7.72962,7.73967
476,1614257551.385978699,0.02947,-0.39923,7.71194,7.72232
477,1614257551.418978930,0.02277,-0.39086,7.67802,7.68800
478,1614257551.451978683,0.01608,-0.38245,7.64411,7.65369
479,1614257551.484978914,0.00938,-0.37401,7.61022,7.61941
480,1614257551.517978907,0.00269,-0.36554,7.57633,7.58514
481,1614257551.550979137,-0.00890,-0.35831,7.53876,7.54727
482,1614257551.583978891,-0.02049,-0.35103,7.50119,7.50943
483,1614257551.616979122,-0.03208,-0.34372,7.46364,7.47162
484,1614257551.649979115,-0.04531,-0.36298,7.43511,7.44410
485,1614257551.682979345,-0.05854,-0.38224,7.40658,7.41667
486,1614257551.715979576,-0.07177,-0.40150,7.37806,7.38932
487,1614257551.748979568,-0.04858,-0.38383,7.34288,7.35306
488,1614257551.781979322,-0.02539,-0.36618,7.30769,7.31690
489,1614257551.814979553,-0.00219,-0.34857,7.27248,7.28083
490,1614257551.847979784,0.00155,-0.36816,7.21634,7.22572
491,1614257551.880979776,0.00529,-0.38775,7.16019,7.17068
492,1614257551.913980007,0.00902,-0.40732,7.10403,7.11570
493,1614257551.946979761,-0.00282,-0.41932,7.06668,7.07911
494,1614257551.979979992,-0.01466,-0.43130,7.02931,7.04255
495,1614257552.012979984,-0.02650,-0.44325,6.99194,7.00603
496,1614257552.045980215,-0.03833,-0.45519,6.95457,6.96955
497,1614257552.078980446,-0.02980,-0.43304,6.89626,6.90991
498,1614257552.111980200,-0.02129,-0.41091,6.83796,6.85033
499,1614257552.144980431,-0.01279,-0.38879,6.77964,6.79079
500,1614257552.177980423,-0.01154,-0.37899,6.73992,6.75057
